user,location,date,coordinates,content
Rebecca26675676,,2019-12-16 14:03:23,,People Rush for Cover as Earthquake Rocks Davao City in the Philippines https://t.co/3WXqZ72q9f via @Yahoo
humcoalition,"Ottawa, Canada",2019-12-16 14:03:18,,"Another earthquake struck the Philippines on the weekend, leaving at least 3 dead. Our members are already active i… https://t.co/777JngBSaE"
USGS_HDDS,"USGS/EROS, Sioux Falls SD",2019-12-16 14:00:06,,68 scenes of WORLDVIEW ingested to HDDS for event 201911_Earthquake_PHL #earthquake #Philippines… https://t.co/BL0SOSnQDC
lindolmo,"Quezon City, Philippines",2019-12-16 13:59:08,,"Earthquake Info from USGS - M 4.6 - 7km SW of Magsaysay, Philippines https://t.co/eGTCrWJEv2"
robinsnewswire,RT's Are FYI Purposes Only,2019-12-16 13:57:30,,Aftershocks hamper earthquake rescue efforts in southern Philippines https://t.co/l9qMWLelWw #Earthquake
Corpo_Insider,Düsseldorf-Monte Carlo- C/gena,2019-12-16 13:48:04,,Death toll rises in southern Philippines earthquake https://t.co/sTjBhocUOM https://t.co/y69pArCrOs
DissentW,,2019-12-16 13:46:14,,Philippines: Drone footage captures Padada earthquake aftermath https://t.co/4eWf68FPfx
Rosemary913,"Upper Darby, PA",2019-12-16 13:43:38,,https://t.co/3fpV8UdpJE Death toll rises in southern Philippines earthquake
saori_ph,Life is Here ;),2019-12-16 13:42:50,,M 6.8 Earthquake Philippines 15 Dec 2019 https://t.co/RfCeHTtrld
BagalueSunab,Jamaica- Trinidad &Tobago,2019-12-16 13:40:55,,"Philippines earthquake leaves three dead and continues search for missing
Sunday's tremor cracked schools, collapse… https://t.co/q6hVNXuYxa"
ABCWorldNews,New York,2019-12-16 13:39:15,,"A swimming pool spills over as a powerful earthquake rocked the Philippines.

At least one person died and a three-… https://t.co/XUn7mRnT34"
nytimesworld,"New York, London, Hong Kong",2019-12-16 13:26:03,,Rescuers on Monday raced to reach several people believed trapped inside a supermarket that crumbled as a magnitude… https://t.co/GL4MbbnIQA
deenay1o,,2019-12-16 13:25:43,,"Al Jazeera English: Deadly earthquake strikes southern Philippines.
https://t.co/ojNKM3JqGL

via @GoogleNews"
earthquakeinfo,,2019-12-16 13:20:02,,"Earthquake - M 4.5 - 215km SE of Tabiauan, Philippines https://t.co/fBSelk9wLt"
SAcoustica,,2019-12-16 13:20:01,,So very sad. https://t.co/78vZsZUzzJ
WLOS_13,"Asheville, NC",2019-12-16 13:20:00,,"A strong earthquake jolted the southern Philippines on Sunday, killing at least one person and causing a three-stor… https://t.co/ZoMtgXSjvn"
teenakristeenaa,Swimming Pool,2019-12-16 13:17:46,,#PrayersForDavao  🙏🏻🙏🏻🙏🏻magnitude 6.9 earthquake  #Earthquake  #EarthquakePh  #EarthquakeDavaoDelSur #Philippines 🇵🇭 https://t.co/jPqfU8M7Vd
KTVN,"Reno, Nevada",2019-12-16 13:15:52,,Rescuers have pulled out two bodies from a three-story building that collapsed in a strong earthquake in the southe… https://t.co/Zd8iVE6L2B
everyEarthquake,Earth,2019-12-16 13:04:01,"{'type': 'Point', 'coordinates': [125.1409, 6.7122]}","USGS reports a M4.6 #earthquake 7km SW of Magsaysay, Philippines on 12/16/19 @ 12:34:02 UTC https://t.co/epXIV56EYt #quake"
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 13:03:25,,"A M4.6 earthquake has been reported by the USGS for 7km SW of Magsaysay, Philippines. Link: https://t.co/FLOVPn8sVd"
DavaoPH,"Davao, Philippines",2019-12-16 13:03:14,"{'type': 'Point', 'coordinates': [125.1409, 6.7122]}","4.6 earthquake, 7km SW of Magsaysay, Philippines. 2019-12-16 20:34:02 at epicenter (30m ago, depth 10km). https://t.co/vpzAOkFm3N"
earthshook,,2019-12-16 13:02:15,"{'type': 'Point', 'coordinates': [125.1409, 6.7122]}","Mb 4.6 earthquake (reviewed) occured at 2019-12-16T12:34:02 UTC, 7km SW of Magsaysay, Philippines https://t.co/2RhZWZMcZj"
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 13:02:06,,Update: M4.6 #earthquake (#lindol) strikes 66 km SW of #Davao (#Philippines) 28 min ago. https://t.co/mZqBWtSKiA
FISMNews,United States,2019-12-16 13:00:38,,6.8-Magnitude Earthquake Hits Southern Philippines https://t.co/UYHtfTJn7U (U.S. Geological Survey/Google) https://t.co/hzcUYjIzCv
YahooPH,Philippines,2019-12-16 13:00:00,,"WATCH: This is the terrifying moment an electrical transformer exploded after an earthquake hit the Mindanao.
https://t.co/ogxCUl3m8M"
APFMagazine,Yeovil,2019-12-16 12:59:50,,Powerful 6.8 earthquake hits Philippines https://t.co/fo9A6GFKbF https://t.co/ncgvskINYv
myearthquakeapp,Earth,2019-12-16 12:57:55,,"4.1 earthquake occurred near Mindanao, Philippines at 12:34 UTC! #earthquake #Mindanao https://t.co/fwTtD7WCA5"
ManilaTOURISTS,#Pinas #PI #PH #PHtourist.com,2019-12-16 12:57:38,,"IF built to #BuildingCode could
stand #EarthquakeLindol 😳
#PHbukoNews🌴
#2019DecPH🌴
#DavaoCity #PHmalls
6.9… https://t.co/TCtiOhOgJg"
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 12:57:31,,#Earthquake (#lindol) M4.1 strikes 41 km NE of #Koronadal (#Philippines) 23 min ago. More info: https://t.co/mZqBWtSKiA
iveygirl08,"North Carolina, USA",2019-12-16 12:56:04,,Powerful earthquake hits Philippines https://t.co/EA6FJ0JJem via @usatoday
frontier2ban,en Brasil,2019-12-16 12:52:14,,Powerful earthquake hits Philippines https://t.co/itsTKKm82z via @usatoday
tiniskwerl,Northern California USA,2019-12-16 12:40:52,,"#Philippines #Earthquake
Rpt At Least 7 Dead 37 Injured
As Result Sun M6.8 #QuakePH
06:11 GMT 3 mi SE of #Magsaysay… https://t.co/wRz5rtCKZI"
republic,"Mumbai, India",2019-12-16 12:37:53,,Philippines earthquake: Rescuers search for missing people under building rubble https://t.co/7eZpkIwp3X
LucianoOlivares,,2019-12-16 12:35:29,,"#Sismo #Earthquake #PrevencionFF M 5.0 - 4km ENE of Tanlad, Philippines
https://t.co/EYSY4MYj7Y"
EnnDai,,2019-12-16 12:31:10,,CAUGHT ON CAMERA: Strong impact of 6.9 magnitude earthquake in Philippines https://t.co/klOqUrMNU1
June4th,"Burnley, Lancashire",2019-12-16 12:30:41,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines https://t.co/ArzHWbkebe
SakalMediaNews,"595, Budhwar Peth, Pune",2019-12-16 12:30:26,,"A 6.8-magnitude earthquake hit southern #Philippines causing several deaths and injuries.

#sakal #sakalnews #Viral… https://t.co/ncjch8AtoM"
anewscomtr,,2019-12-16 12:30:09,,Rescuers in the southern Philippines used heavy equipment and their bare hands on Monday in hopes of finding severa… https://t.co/ltlxaGi36X
AFP,France,2019-12-16 12:30:00,,Rescuers in the southern Philippines used heavy equipment and their bare hands on Monday as they searched for sever… https://t.co/WgJOXy6FPZ
mallikaultravio,Dubai,2019-12-16 12:29:18,,"The Philippines is situated on the Pacific ""Ring of Fire"", an arc of intense seismic activity that stretches from J… https://t.co/EcFLCt0Vkx"
jmxiie,Republic of the Philippines,2019-12-16 12:28:13,,"trans:
""We just came back from receiving so much affection from Philippines yesterday, but it's miserable to think… https://t.co/SoIXuIIjXB"
JMoota,,2019-12-16 12:24:58,,Strong Earthquake Hits the Southern Philippines https://t.co/OGXewg2qiN
tiniskwerl,Northern California USA,2019-12-16 12:23:43,,"#Philippines #Earthquake
7 #Quakes M5+
Dec16/UTC
M5.0 4km ENE of #Tanlad 08:53
Dec15
M5.3 3km SW of #Kiblawan 12:38… https://t.co/Ga4yaIxZPY"
JMoota,,2019-12-16 12:23:07,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/YP93EfxhiR
PokerCenter,Germany/Deutschland,2019-12-16 12:22:09,,Philippines earthquake: Powerful 6.8-magnitude quake strikes near Davao City. One child reported to have died and a… https://t.co/IfEP8VHLpy
DylanZeroSky,"Clarksville, TN",2019-12-16 12:21:10,,Praying for all my friends in the Philippines after the Earthquake that happened. Sana ligtas kayong lahat.✊
wontshutmeup,Lost in the bayou🐊 Happy Wife,2019-12-16 12:18:26,,"Did Trump really cause the earthquake in the Philippines??

Asking for a liberal Democrat......"
KLOVEnews,,2019-12-16 12:18:00,,"A magnitude 6.9 earthquake jolted the southern Philippines, claiming at least 1 life and causing a three-story buil… https://t.co/gxixxkrWrS"
Sean_Blackwolf,USA,2019-12-16 12:17:33,,Prayers for the people affected by the earthquake in the Philippines https://t.co/0EImeaCNeC
sakaltimes,"Maharashtra, India",2019-12-16 12:15:08,,"A 6.8-magnitude #earthquake hit southern #Philippines causing several deaths and injuries.

#sakal #sakalnews… https://t.co/kVEQ0fnV3u"
t_smutek,,2019-12-16 12:14:42,,@theclumsygeek hey just saw on Google news that they had a earthquake near the Philippines are you and your family… https://t.co/wZ77Q6LlJD
tinathemelis,Greece ,2019-12-16 12:14:30,,"#Philippines earthquake..
They're cool and composed! https://t.co/HJenM6nAcx"
Kito_Bokunoy,千葉県,2019-12-16 12:13:22,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/jajWjcAOXf
93wibc,"Indianapolis, IN",2019-12-16 12:10:58,,NEWS: Six-Year-Old Girl Among Three Killed As 6.8 Earthquake Rocks Southern Philippines https://t.co/Dm3mIrKScr https://t.co/o0PLoZPhWA
Ruptly,"Berlin, Germany",2019-12-16 12:04:14,,"Drone footage captures #Padada earthquake aftermath
#Philippines https://t.co/f3UVaAgSFH"
utternik,,2019-12-16 12:01:58,,Find out what people think about this Story - At least one dead after 6.8-magnitude earthquake rocks southern Phili… https://t.co/BGAeiKWBgb
Fun_Realmadrid,España,2019-12-16 12:00:51,,"We want to send all our love to the victims of the last earthquake in the Philippines, which has affected Padada, H… https://t.co/jNVjnTyUAY"
TheNationalUAE,"Abu Dhabi, UAE",2019-12-16 12:00:03,,Rescue efforts continue following 6.8 earthquake in the Philippines https://t.co/RiqnWzpCny
nnavajojohn,"charleston, sc",2019-12-16 11:59:44,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines  https://t.co/rw5tTtoJTL
deborahblum,"Cambridge, MA",2019-12-16 11:55:45,,"At least five dead, more than 80 injured in weekend earthquake in the southern Philippines. https://t.co/mdoyepUHl1"
AymanMatNews,Kuwait,2019-12-16 11:54:54,,"#Philippines #earthquake: Death toll reaches 4, dozens  injured.. https://t.co/bEL3WzVVVK"
WeLoveChoiSiwon,Republic of the Philippines,2019-12-16 11:53:42,,"191216 - Siwon twitter update: ""I would like to express my condolences to my brothers and sisters in the Philippine… https://t.co/5nZUluANax"
BryanPolovick,"Homeland, CA",2019-12-16 11:50:19,,I hope everyones OK after the 6.8 earthquake took place in Philippines. Please be safe🙏
FateIncle,SS8~CROSS Tour,2019-12-16 11:50:16,,"@sajaelfish @AllRiseSilver @donghae861015 @shfly3424 6.9 earthquake in Mindanao, Philippines :(("
alvinrexlucero,Bayog and Pagadian City,2019-12-16 11:48:08,,Can you confirm this analysis Engr. Allan Rommel Labayog? https://t.co/oBULDrjErs
QuickTake,,2019-12-16 11:43:04,,"WATCH: A 6.8 magnitude earthquake struck the Davao del Sur province in the southern Philippines, killing at least 5… https://t.co/ha9pU9E9Oo"
tiniskwerl,Northern California USA,2019-12-16 11:41:08,,"#Philippines M 6.8 #Earthquake Sun
At least 3 dead incl 6yo girl in family home when building collapsed 
2 Bodies p… https://t.co/U1ImOFIgzv"
Keith_Event,,2019-12-16 11:39:19,,"I think Event: Earthquake has occurred in Tanlad Philippines
Mon Dec 16 05:36:38 2019 CDT https://t.co/EO5YEpuGLt"
crewislife,Fact Based World,2019-12-16 11:37:05,,Via @nytimes: Searchers Try to Find Earthquake Victims in Philippines https://t.co/d3CxVa9u27 https://t.co/AGKS5R7VvM
poandpo,World,2019-12-16 11:35:08,,At least 7 people killed after earthquake in Philippines https://t.co/W6vzDVEmUy #News https://t.co/eQQT8822Zi #721
WFSBnews,"Rocky Hill, Connecticut",2019-12-16 11:31:57,,"CT lawmakers head to a special session, the full House is expected to vote on impeachment articles and an overnight… https://t.co/UfnZHGMyU0"
TTW_ezine,"Kolkata, India",2019-12-16 11:31:16,,"6.8-magnitude earthquake in southern Philippines, 3 killed https://t.co/qjLx0TqyzX"
FidesNewsAgency,,2019-12-16 11:31:02,,ASIA/PHILIPPINES - Prayer and solidarity for the earthquake victims in Mindanao https://t.co/vXe2uvFJ2Y https://t.co/zK0XtcwNKn
levaly2,,2019-12-16 11:29:02,,Philippines hunts for survivors after earthquake levels building @AJENews  https://t.co/FzCDBOmupK
AmeGaspa,Europa,2019-12-16 11:26:16,,Philippines hunts for survivors after earthquake levels building https://t.co/Ria6FFn6xP di @YouTube Visit ★… https://t.co/URjAc0mVCS
Nepal_News_En,"Kathmandu, Nepal",2019-12-16 11:22:10,,RatoPati: 7 people killed in Southern Philippines' earthquake - https://t.co/wyHkRhQ3zE
joann_seg,"Cagayan de Oro, Philippines",2019-12-16 11:17:34,,Four large quakes in two months jolt southern Philippines | https://t.co/GApRyc3NQ1 https://t.co/y2Pdj4eG2V
Rahul_news4me,India,2019-12-16 11:17:32,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/tcJyTCsXyG https://t.co/3KgqOGy2zv
BreakingNews219,,2019-12-16 11:15:04,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/LnAuDbPbuN https://t.co/S7ll2p5MG5
trtworld,,2019-12-16 11:15:00,,Death toll from the earthquake on Philippine island rises to five as rescuers continue to look for survivors in a c… https://t.co/TEKGaiUEyX
poandpo,World,2019-12-16 11:10:06,,At least 7 people killed after earthquake in Philippines https://t.co/W6vzDVEmUy #News https://t.co/eQQT8822Zi #582
EricdeMarylebon,"London, England",2019-12-16 11:06:11,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/r5BDwN3Tq2"
myearthquakeapp,Earth,2019-12-16 10:56:24,,"4.4 earthquake occurred near Mindanao, Philippines at 10:37 UTC! #earthquake #Mindanao https://t.co/foJAULD7B2"
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 10:56:02,,#Earthquake (#lindol) M4.4 strikes 65 km SW of #Davao (#Philippines) 19 min ago. More info: https://t.co/yExvqjDF46
EQAlerts,,2019-12-16 10:55:36,,"#Earthquake M4.4 002 km S 69° W of Kiblawan (Davao Del Sur) (Philippines) 16 Dec 10:37 UTC - report/info: 
https://t.co/poepjLPJc7"
RielAnn2545,,2019-12-16 10:52:08,,"Earthquake: 6.8 quake strikes near Hagonoy, Philippines https://t.co/NPdryqEuam"
Dongpyo_sMom,,2019-12-16 10:51:15,,SUPER JUNIOR TALKING ABOUT THE EARTHQUAKE HAPPENED IN THE PHILIPPINES MADE ME FEEL SO LOVED AND SPECIAL 🥺 YOU ALWAY… https://t.co/O7oZhCdDxO
maryorimendoz19,v,2019-12-16 10:49:10,,Philippines hunts for survivors after earthquake levels building https://t.co/D8xaMrHfN0 https://t.co/WkyKWenYal
QuickTake,,2019-12-16 10:47:35,,Rescue efforts continue in the Philippines after a 3-story building collapsed when a 6.9-magnitude earthquake hit t… https://t.co/R5QgycUbGx
Kataeb_Eng,"Beirut, Lebanon",2019-12-16 10:45:03,,AFP citing USGS: Southern Philippines hit by 6.9 magnitude earthquake
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 10:40:27,,"A M4.9 earthquake has been reported by the BMKG for Mindanao, Philippines. Link: https://t.co/uvJVkmI6cM"
poandpo,World,2019-12-16 10:35:06,,At least 7 people killed after earthquake in Philippines https://t.co/W6vzDVEmUy #News https://t.co/eQQT8822Zi #850
sciasianews,Asia,2019-12-16 10:34:19,,Save the Children is worried for the welfare of more than 1m children in southern #Philippines following Sunday’s d… https://t.co/shjqICgp0g
DrSonamsharma,"नवी मुंबई, भारत",2019-12-16 10:33:15,,Searchers Try to Find Earthquake Victims in Philippines by BY JASON GUTIERREZ https://t.co/qFt46ZIoXS https://t.co/xha9aa6y5u
UcanewsOrg,,2019-12-16 10:31:05,,A #Catholic priest has been reported hurt while at least four people died when an #earthquake of 6.9 magnitude stru… https://t.co/ylDl1RmweW
IBTimes,"New York, NY",2019-12-16 10:30:08,,#PhilippinesEarthquake Presidential Spokesperson Salvador Panelo urges residents to remain calm but wary of aftersh… https://t.co/ZqgUUPFkPX
TRF_Stories,Global,2019-12-16 10:26:52,,Rescue teams in the southern Philippines searched for signs of life on Monday in a collapsed shopping centre after… https://t.co/IzYZBGuxt6
grand_hotelier,,2019-12-16 10:26:04,,Deadly earthquake rocks Philippines https://t.co/FBf3fOCQFt https://t.co/YZOpjqh619
AntonCountrySup,,2019-12-16 10:24:53,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines… https://t.co/YeYjCqnyrP
garjunp,"Hyderabad, India",2019-12-16 10:20:17,,Searchers Try to Find Earthquake Victims in Philippines by BY JASON GUTIERREZ https://t.co/r1xuPvSeaW https://t.co/kMkMjIPKSP
BWebazine,Hong Kong,2019-12-16 10:16:40,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/OERRDQnrPg https://t.co/helw8QmDwp
ditrianum,The Netherlands,2019-12-16 10:15:37,,M 6.8 Earthquake Philippines 15 Dec 2019 https://t.co/XudcqkkLpk
theborneopost,"Malaysia, Sarawak, Kuching",2019-12-16 10:15:02,,Philippines earthquake: No Malaysians affected – Wisma Putra https://t.co/mk9Cq1a8HN https://t.co/ogsGKgdYuY
poandpo,World,2019-12-16 10:10:05,,At least 7 people killed after earthquake in Philippines https://t.co/W6vzDVEmUy #News https://t.co/eQQT8822Zi #144
SCMPNews,Hong Kong,2019-12-16 10:08:38,,Death toll from Philippines earthquake rises to 3 as rescuers search rubble https://t.co/JjNJCLZjdM
garrovictor2003,"Moravia, Costa Rica.",2019-12-16 10:06:37,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/Zz0cYCtQQz
huawei1238cloud,Hong Kong/China,2019-12-16 10:05:13,,"Death toll from Philippines quake rises to 3 as rescuers search rubble

https://t.co/l8vRFMrnZp"
rtv_blnd,Toxic World🌍📍,2019-12-16 10:05:09,,Another earthquake in the Philippines 😟
epo_de,Berlin,2019-12-16 09:59:47,,Philippines hunts for survivors after earthquake levels building @AJENews  https://t.co/ePSve4yay7
GORDIBIRIZ,venezuela,2019-12-16 09:57:20,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/tusYD2zHfh
earthquakevt,Worldwide 🌎,2019-12-16 09:50:08,,"⚠️#Philippines🇵🇭: A moderate #earthquake of magnitude Mww=5.0, was registered at 4KM ENE of #Tanlad, province of… https://t.co/HES7KqIitt"
Barbara96913515,Stockholm,2019-12-16 09:49:09,,The quake was the third with a magnitude of 6.5 or higher to hit the province of Davao del Sur since late October… https://t.co/N1x82orn7N
Barbara96913515,Stockholm,2019-12-16 09:48:36,,The quake was the third with a magnitude of 6.5 or higher to hit the province of Davao del Sur since late October… https://t.co/Yq5aHtGZC1
PeninsulaQatar,Qatar,2019-12-16 09:48:14,,"Sunday's tremor cracked schools, toppled homes and injured dozens but largely spared big cities on the island of… https://t.co/Y5qvXtn5zl"
nytimesworld,"New York, London, Hong Kong",2019-12-16 09:47:08,,The quake was the third with a magnitude of 6.5 or higher to hit the province of Davao del Sur since late October https://t.co/U41TrZv9LQ
my234Radio,"UK, USA, Jamaica and Nigeria",2019-12-16 09:43:12,,Philippines hunts for survivors after earthquake levels building https://t.co/3t1QcE0ydB https://t.co/BOAPeeoeNB
GlobalCrisis20,"Eindhoven, the Netherlands",2019-12-16 09:43:11,,Video: Philippines hunts for survivors after earthquake levels building (Al Jazeera videos) https://t.co/bNxMMpS0cv
djokaymegamixer,"LAGOS, NIGERIA",2019-12-16 09:43:11,,Philippines hunts for survivors after earthquake levels building https://t.co/vpa9SuPBpR https://t.co/mkuzteWF31
nytimes,New York City,2019-12-16 09:40:02,,"A magnitude-6.9 quake violently shook the southern Philippines, killing at least 3 people, officials said. Rescuers… https://t.co/AZOmvc7FsL"
CAREGlobal,Global,2019-12-16 09:39:55,,"📢Another 6.8-magnitude #earthquake has hit #Mindanao, #Philippines, this weekend. 

@CAREphl just completed another… https://t.co/iQj8AHliAy"
sscth,Up in the Air,2019-12-16 09:39:03,,"Siwon Twitter 191216
Trans
It's sad that (We've) just came back received love from everyone yesterday. I would like… https://t.co/9TXEVmRBHp"
lethed2002,,2019-12-16 09:37:27,,Four large quakes in two months jolt southern Philippines | https://t.co/rbmor5kCf2 https://t.co/fvQZB1H1XH
Reptoid_Hunter,,2019-12-16 09:37:00,,"Powerful Earthquake And Swarm Hits Philippines, Yellowstone Hit by M3.8 ... https://t.co/1iv6LHwSJH via @dahboo7"
poandpo,World,2019-12-16 09:35:11,,Philippines jolted by 6.8-magnitude earthquake https://t.co/vGJK58jjo1 #News https://t.co/eQQT88jDQQ #843
poandpo,World,2019-12-16 09:35:05,,At least 7 people killed after earthquake in Philippines https://t.co/W6vzDVEmUy #News https://t.co/eQQT8822Zi #939
DrSonamsharma,"नवी मुंबई, भारत",2019-12-16 09:33:47,,Searchers Try to Find Earthquake Victims in Philippines by BY JASON GUTIERREZ https://t.co/fzelVkVbqn https://t.co/hKqua7Yj2K
bhanu_bhatnagar,Bangkok,2019-12-16 09:30:31,,QUOTE: Save the Children is worried for the welfare of more than 1m children in southern #Philippines following Sun… https://t.co/nujgxZ7If5
Ruptly,"Berlin, Germany",2019-12-16 09:30:00,,"The hunt for survivors in the #Philippines is on, following a 6.8 magnitude earthquake https://t.co/ZAH4KrKNkj"
lindolmo,"Quezon City, Philippines",2019-12-16 09:29:07,,"Earthquake Info from USGS - M 5.0 - 4km ENE of Tanlad, Philippines https://t.co/gcSjQWQoFq"
SuccessThink1,Maryland,2019-12-16 09:27:55,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/YHGovIPhzp"
j_dalencon,"La Reina, Región Metropolitana",2019-12-16 09:26:29,,"NewEarthquake: 5.0 earthquake, 4km ENE of Tanlad, Philippines. 2019-12-16 16:53:31 at epicenter (21m ago, depth 26k… https://t.co/fsNQkI8qpV"
KETV,"Omaha, Nebraska",2019-12-16 09:25:28,,6-year-old girl among 3 killed as 6.8-magnitude earthquake rocks southern Philippines https://t.co/vdDuWSM7rq https://t.co/a4TsuBZaGh
SismosVenezuela,"Caracas, Venezuela",2019-12-16 09:25:13,,"#Sismo 5.0 earthquake, 4km ENE of Tanlad, Philippines. 2019-12-16 16:53:31 at epicenter (21m ago, depth 26km).… https://t.co/ORWcpfaR8r"
GiovanniRoi,"Milan,Italy",2019-12-16 09:24:14,,"Italy, Earthquake in the Philippines, the shock of magnitude 6.8: the waves in the pool are impressive. But if the… https://t.co/4Q0EhEx3ny"
theBigSandbox,NYC,2019-12-16 09:23:49,,"I sense a new earthquake 4km ENE of Tanlad, Philippines, and its size was 1 Meier. To see this quake on a map, see:… https://t.co/RMpSXPm7U8"
ElSelvatico,"Caracas, Venezuela",2019-12-16 09:23:23,,"#Sismo 5.0 earthquake, 4km ENE of Tanlad, Philippines. 2019-12-16 16:53:31 at epicenter (21m ago, depth 26km).… https://t.co/BzIbHG7JSq"
LadyJ5569,United States,2019-12-16 09:21:17,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/ZzVw3uJkg7"
T3MP3STT,"NEW ORLEANS, LOUISIANA",2019-12-16 09:20:37,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines  https://t.co/qGNACjzObT
MonitoringA3M,"Tübingen, Deutschland",2019-12-16 09:20:32,,"Earthquake, Level 3, Moderate magnitude 5.0 M coastal earthquake at depth 25.66 km - Philippines… https://t.co/ajgzq4UCnf"
Mo_Heidarzadeh,"London, England",2019-12-16 09:18:38,,Photos here show several #landslides following the M6.8 #Philippines earthquake. Almost always earthquakes trigger… https://t.co/u3Ho0oOPDV
peter_mount,"ÜT: 51.512407,-0.136951",2019-12-16 09:15:03,,"Mag 5 earthquake 4km ENE of Tanlad, Philippines
Time 2019-12-16 08:53:31 UTC
Depth 25.66km
Position 125° 28' 55"" E… https://t.co/XamL4lJjWG"
everyEarthquake,Earth,2019-12-16 09:14:01,"{'type': 'Point', 'coordinates': [125.4821, 6.6238]}","USGS reports a M5 #earthquake 4km ENE of Tanlad, Philippines on 12/16/19 @ 8:53:31 UTC https://t.co/pl7wgn6sj0 #quake"
earthquakeBot,Everywhere,2019-12-16 09:14:01,"{'type': 'Point', 'coordinates': [125.4821, 6.6238]}","A 5.0 magnitude earthquake occurred 2.49mi ENE of Tanlad, Philippines. Details: https://t.co/w5Sqn5p5J2 Map: https://t.co/wM9Wk2REkV"
DavaoPH,"Davao, Philippines",2019-12-16 09:13:47,"{'type': 'Point', 'coordinates': [125.4821, 6.6238]}","5.0 earthquake, 4km ENE of Tanlad, Philippines. 2019-12-16 16:53:31 at epicenter (21m ago, depth 26km). https://t.co/O2SFrPrQNH"
NewEarthquake,Worldwide,2019-12-16 09:13:47,"{'type': 'Point', 'coordinates': [125.4821, 6.6238]}","5.0 earthquake, 4km ENE of Tanlad, Philippines. 2019-12-16 16:53:31 at epicenter (21m ago, depth 26km). https://t.co/ZYFrX4XzVx"
GZeroConspiracy,U.S.A,2019-12-16 09:13:38,,"6.8-magnitude quake rocks the Philippines 
https://t.co/tQtxVLBjyd"
quakelogic,"Roseville, CA",2019-12-16 09:13:36,,"Quake alert! A 5 magnitude earthquake occurred 4km ENE of Tanlad, Philippines. Visit Us: https://t.co/BbxsrAAI1W… https://t.co/p6YTWVaS3l"
earthshook,,2019-12-16 09:13:31,"{'type': 'Point', 'coordinates': [125.4821, 6.6238]}","Mww 5 earthquake (reviewed) occured at 2019-12-16T08:53:31 UTC, 4km ENE of Tanlad, Philippines https://t.co/k0FvvOiuzO"
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 09:13:25,,"A M5.0 earthquake has been reported by the USGS for 4km ENE of Tanlad, Philippines. Link: https://t.co/8SyomlwN4A"
GlobalCrisis20,"Eindhoven, the Netherlands",2019-12-16 09:10:19,,Philippines hunts for survivors after earthquake levels building (Al Jazeera) https://t.co/lkaSUvCiIn
poandpo,World,2019-12-16 09:10:13,,Philippines jolted by 6.8-magnitude earthquake https://t.co/vGJK58AUMB #News https://t.co/eQQT8822Zi #175
poandpo,World,2019-12-16 09:10:02,,At least 7 people killed after earthquake in Philippines https://t.co/W6vzDVEmUy #News https://t.co/eQQT8822Zi #920
RussianInsight,Russia,2019-12-16 09:08:56,,Nearly 40 people injured in Philippines earthquake - newspaper https://t.co/BVfJMMDPbB
labeldne,otra + ss7,2019-12-16 09:08:49,,i was so shocked with oppa's posts i wonder what happened to our country (philippines) until i heard that mindanao… https://t.co/1EFPvGNSPR
KelbenMedia,"Lagos, Nigeria",2019-12-16 09:03:07,,"News, earthquake, PhilipineTerrifying moment an electrical transformer EXPLODES as a 6.9 magnitude earthquake hits… https://t.co/pSVjPUh7Kw"
LastQuake,"based in Paris, works globally",2019-12-16 09:02:42,"{'type': 'Point', 'coordinates': [125.38, 6.53]}","This is the 9th felt #earthquake in Mindanao, Philippines in the last 27 hours https://t.co/wPtMW5ND1t"
LastQuake,"based in Paris, works globally",2019-12-16 09:02:39,"{'type': 'Point', 'coordinates': [125.38, 6.53]}",Felt #earthquake (#lindol) M4.7 strikes 65 km SW of #Davao (#Philippines) 9 min ago. Please report to:… https://t.co/Bj5wzh87ok
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 09:02:30,,#Earthquake (#lindol) M4.7 strikes 65 km SW of #Davao (#Philippines) 9 min ago. More info: https://t.co/aMdABqqIbX
