user,location,date,coordinates,content
RockCheetah,"Irving, TX",2020-01-08 18:14:03,,Deadly Puerto Rico Earthquake Impacting Island's Tourism https://t.co/W0rS8CMmEC #news https://t.co/r5W0t1MLsT
CATSTEVENS65,"Bayonet Point, FL",2020-01-08 18:13:59,,Puerto Rico earthquake https://t.co/s5Hwwl7qqD
pawyai1,,2020-01-08 18:13:31,,Puerto Rico reels from earthquake while Trump administration continues to illegally withhold aid https://t.co/xtpsdUVCrh
DianaLynnGoodma,"Bitterroot Valley, Mt.",2020-01-08 18:13:22,,State of emergency in Puerto Rico after deadly earthquake https://t.co/PKwwExom1p
Natalie_Zwerger,New York,2020-01-08 18:12:43,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/HeBToBv8Zd via ⁦@nytimes⁩
militaryspot,"Huntsville, AL",2020-01-08 18:12:33,,Puerto Rico National Guard Helps Respond to Earthquake https://t.co/TZzablW9hB https://t.co/5pHEplXJG3
baxterthornton,"Cwmaman, Aberdare, Wales",2020-01-08 18:12:09,,Powerful 6.4-magnitude earthquake strikes off Puerto Rico https://t.co/l0X7kNOHuX via @MailOnline
4extremophiles,"Cambridge, MA",2020-01-08 18:12:05,,"Power Outage Affects Two-Thirds of Puerto Rico After Earthquake: Thousands of Puerto Ricans slept outside, fearing… https://t.co/SYLGQBqw3H"
subvversive,Western Hemisphere ,2020-01-08 18:11:04,,"Australias still burning. There was an earthquake in puerto rico, we have a whole nation preparing for war, but pol… https://t.co/WnpDkKMMP6"
4dEarth,"Pioneer, TN",2020-01-08 18:10:59,,Puerto Rico Earthquake: Emergency Declared After 6.4 Magnitude Quake - The New York Times https://t.co/8GHPfizaXe
klmsedona,Sedona  AZ,2020-01-08 18:10:15,,"Puna Ventana, one of Puerto Rico's natural wonders, has been destroyed by an earthquake https://t.co/SEk8MVw1yu"
democracynow,New York,2020-01-08 18:10:04,,Trump Declares Emergency for Puerto Rico Following Earthquake https://t.co/bOvTUw3pC8
Kristib43042441,"Kentucky, USA",2020-01-08 18:09:08,,USA TODAY: 'No power. No water. Nothing.' Deadly earthquake forces many Puerto Ricans to sleep outside.… https://t.co/lCtMFzMmFR
VeraMBergen,"Washington, DC via 🇺🇾 🇨🇱 🇲🇽 🇩🇪 & Miami",2020-01-08 18:08:57,,"The Trump administration approved Puerto Rico’s request for a federal disaster declaration for the earthquake, whic… https://t.co/fXeIjBxTlB"
CarolSm33801,"Florida, USA",2020-01-08 18:08:55,,"@GeraldoRivera
So hop down to PR AND Make SURE those criminals down there actually use this funding to HELP THE PEO… https://t.co/n5j7t6Ttup"
USRealityCheck,USA,2020-01-08 18:08:09,,Second powerful earthquake hits Puerto Rico A magnitude 6.4 earthquake struck Puerto Rico less than a day after ano… https://t.co/fMULdImwiC
Jany27896020,,2020-01-08 18:08:09,,Much of Puerto Rico still without power after worst earthquake in a century | World news | The Guardian https://t.co/qhecBrHf8Q
Brad_Setser,,2020-01-08 18:08:03,,Puerto Rico cannot catch a break.  Its recovery from Maria had already basically stalled (the economic activity ind… https://t.co/n8Cb07Fvy2
msohadi,,2020-01-08 18:07:46,,Trump hasn’t said a word yet on the devastating earthquake in Puerto Rico! He’s the president of who again?
jaylincrystal_,,2020-01-08 18:07:33,,first Australia was on fire for so long  and now puerto rico is in another disaster because of the earthquake... shits sad to see
Keith_Event,,2020-01-08 18:06:33,,"I think Event: Earthquake has occurred in Puerto Rico
Wed Jan  8 12:03:52 2020 CDT https://t.co/BZrBuXwlnL"
___WWG1WGA___,"Here, there, everywhere",2020-01-08 18:06:19,,"https://t.co/Sq8UWLFW44
New Post Trump Approves Puerto Rico Earthquake Emergency Declaration 
https://t.co/6otoTKaTdN"
leoblair,"New York, NY",2020-01-08 18:05:55,,"Missionaries, church groups in Puerto Rico on surviving earthquake, facing uncertainty https://t.co/gcHjfAmSAG"
BLinderLaw,"Fresno, CA",2020-01-08 18:05:46,,"Is this sort of devastation ""under our radar"" now?
https://t.co/TBarR0RCLi"
AnthonyAdragna,"Washington, DC",2020-01-08 18:05:15,,Two-thirds of Puerto Rico is without electricity following earthquakes. https://t.co/e1eytPRQad
suprenews,,2020-01-08 18:05:06,,"6.4 magnitude earthquake, aftershocks hit Puerto Rico l ABC News https://t.co/oEiufSzmyb https://t.co/uMKMAopk4A"
ScoopRocket,Chicago,2020-01-08 18:04:57,,"Puerto Rico earthquake, power outage spurs state of emergency, many sleep outside amid ‘uncertainty’ https://t.co/Ze6zX75BOC"
frankmonah,,2020-01-08 18:04:45,,"@WhiteHouse @realDonaldTrump Trump speaking to the ""people of Iran"" like he's going to be their savior

But just li… https://t.co/XjJXe5MC5A"
latnet_PDX,"Portland, Oregon",2020-01-08 18:04:25,,"2/2 Dear Puerto Rican hermanos y hermanas, we are here for you.

Please consider donating to Puerto Rico's earthqua… https://t.co/g33TkX82Ui"
WBernier35,,2020-01-08 18:04:17,,"Democrats slam Trump on Puerto Rico, demand swift response to earthquake https://t.co/pMY9CIhnlF via @nbcnews"
GinaLawriw,,2020-01-08 18:03:45,,"Democrats slam Trump on Puerto Rico, demand swift response to earthquake https://t.co/pjYkFqWzSV via @nbcnews"
hanslarge,,2020-01-08 18:03:31,,"Just a reminder that:
Babies are still in US concentration camps after being separated from their parents by Shitle… https://t.co/3AdLrd5sdl"
KRDurhamIII,"Lamar University, TX",2020-01-08 18:03:26,,"This earthquake in Puerto Rico is proof of climate change.

Worst in 100 years.

The earthquakes are getting worse I tell ya."
LWOSemmanuel,"San Juan, Puerto Rico ",2020-01-08 18:02:06,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/WBd8O1zDms
cajuncocoa,🇺🇸,2020-01-08 18:01:37,,"And still, their President (@realDonaldTrump) has yet to comment #PuertoRicoEarthquake  &gt;&gt; Many residents afraid to… https://t.co/9KYx6Ao2wX"
LReedMahalo11,"Honolulu, HI",2020-01-08 18:01:10,,Puerto Rico earthquake: Residents sleeping outside after deadly quake hits region - CNN 🙏🏽 #PuertoRico  https://t.co/0IPwVTARsU
CBSSunday,"Manhattan, NY",2020-01-08 18:00:55,,"An earthquake on Monday destroyed Punta Ventana, a natural rock formation in Puerto Rico. Here's a look at what rem… https://t.co/FAGYCpgk7p"
NationofChange,,2020-01-08 18:00:53,,Puerto Rico earthquake worst in more than 100 years https://t.co/N7gq5lp3RT
KlinglerRobin,,2020-01-08 18:00:47,,"What will the @GOP do to help?

https://t.co/joUAEwFfw6"
ChiefMorisco,"Louisville, KY",2020-01-08 18:00:41,,"What A Start To 2020. 

From Australia being on fire, Iran Vs. US, to Puerto Rico in devastation due to a  6.6 magn… https://t.co/75tMPKHT1o"
1461TinyDays,Lips to Putin's Ass,2020-01-08 18:00:20,,"Day 1084:
'No power. No water. Nothing.' Deadly earthquakes force many in #PuertoRico to sleep outside while Mr Tin… https://t.co/pgZLZwb8tn"
madboywill,"Bronx, NY",2020-01-08 18:00:06,,"What a start of the new year sadly. We're on a brink of a war with Iran, Puerto Rico has been hit with an massive e… https://t.co/OEmYFVoiPa"
nytimes,New York City,2020-01-08 18:00:06,,Two-thirds of Puerto Rico is without electricity after yesterday’s 6.4-magnitude earthquake. Thousands of residents… https://t.co/6HBIBytNV9
onepunchtoomany,An Island in New York ,2020-01-08 17:59:44,,"Another tragic situation happening in Puerto Rico, these are American citizens, yet it gets little traction because… https://t.co/MKrvGjQW2c"
BEBOP2019,,2020-01-08 17:59:41,,"Puna Ventana, one of Puerto Rico's natural wonders, has been destroyed by an earthquake https://t.co/RdV7ry0R4M"
Zrimmy,East of Ohio,2020-01-08 17:59:32,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/XPfSVnrVo9
Saintvegas1,NATIONAL GEOGRAPHIC,2020-01-08 17:59:22,,From CNN:  Puerto Rico residents sleeping outside as aftershocks rattle a region on edge after deadly earthquake  P… https://t.co/b828xJDKdM
Drootin,,2020-01-08 17:59:14,,@WhiteHouse @realDonaldTrump Meanwhile back in reality land Iran has resumed it's nuclear development program much… https://t.co/lwZ6HYyXAG
kin2souls,NC,2020-01-08 17:58:56,,@JoLissa13 Never heard of an earthquake before in port rico this is big
thisisroxanne,"Houston, TX",2020-01-08 17:58:48,,More than two-thirds of Puerto Rico had no electricity on Wednesday in the wake of a powerful earthquake that damag… https://t.co/iyz7R3hXbp
socal_bryan,"Laguna Beach, CA",2020-01-08 17:58:42,,"Not one Tweet from Trump 
https://t.co/rE6VTEl7lS"
RatnaDeepLohani,"Kathmandu, Nepal",2020-01-08 17:58:19,,Good job Tourism Ministry good job. Now why don't you send a representative to Puerto Rico (just hit by a fresh ear… https://t.co/R9FDdjdDd2
NomikiKonst,"Most diverse spot on 🌎, 👑 NY",2020-01-08 17:58:02,,"Once again the heavenly island of Puerto Rico is abandoned. For what reason? Profit? Power? It’s 2020, a democratic… https://t.co/en0SV3uXTg"
fcj316,"Chicago, Illinois",2020-01-08 17:58:02,,Puerto Rico reels from earthquake while Trump administration continues to illegally withhold aid https://t.co/Obi0XnwWeI
MarChapman1671,United States,2020-01-08 17:57:58,,"Puerto Rico earthquake, power outage spurs state of emergency, many sleep outside amid 'uncertainty' https://t.co/vkW6EJX9ub"
singcloude,WestCoast,2020-01-08 17:57:57,,"Prayers to Puerto Rico 🙏🏼🇵🇷
Important information on evacuation routes, food distribution, and volunteers needed

https://t.co/V2mUixJ3Ou"
billybullion,"Chicago, IL",2020-01-08 17:57:53,,Everything's fine. https://t.co/9mIKeSedSG
HOLTKAMPNL,"Eindhoven, NL",2020-01-08 17:57:51,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/BpRSgwNRlE
LadyOfSardines,"Portland, OR",2020-01-08 17:57:34,,I literally began my Battle for Paradise unit (on U.S. imperialism in Puerto Rico &amp; its legacies in the response to… https://t.co/nUShNZ6LvD
studio419,,2020-01-08 17:57:22,,"Famous Puerto Rico landmark collapses after earthquake
https://t.co/gQv7qFF1nm"
VeraMBergen,"Washington, DC via 🇺🇾 🇨🇱 🇲🇽 🇩🇪 & Miami",2020-01-08 17:57:15,,"More than two-thirds of Puerto Rico has no electricity after yesterday’s powerful earthquake, with thousands of peo… https://t.co/ofVuDetdDO"
plzhelpmypony,same as East Bay Ray ,2020-01-08 17:56:33,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/gbdXWJTehh
bmluse,"Brooklyn, NY",2020-01-08 17:56:18,,"and while we're on the topic of puerto rico, my fiance's friend is fundraising for supplies to help people in Guani… https://t.co/PFfk65egLK"
sheila06942158,#Ditto2020,2020-01-08 17:56:12,,Trump Signs Emergency Declaration as Puerto Rico Deals With Aftershocks https://t.co/7EdpqmaBl8
aroseblush,New England,2020-01-08 17:56:05,,"💥   Power Outage Affects Two-Thirds of Puerto Rico After Earthquake  💥
https://t.co/BRYk1Ejfn7"
MarkHarper36,New Smyrna Beach,2020-01-08 17:55:56,,"""It's not like they can run to another state."" 

— Ruben Colón, Volusia school board member who has family in Puert… https://t.co/hR5jfft6pI"
davidabatchelor,"Beltsville, Maryland, USA",2020-01-08 17:55:44,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/1saGGnsI56
keithboykin,New York,2020-01-08 17:55:38,,"More than two-thirds of Puerto Rico had no electricity today in the wake of the recent earthquake.

https://t.co/TBUj8gjKCi"
theGinger1001,,2020-01-08 17:55:21,,@LittleTiny_Roxy I hate hearing about all the sadness in the world. And I am truly sorry that this earthquake has h… https://t.co/wpKkbzw1kl
GuitaristSnake,"Detroit, MI",2020-01-08 17:55:17,,How to help Puerto Rico after deadly earthquake https://t.co/R7HL90lUym
ErieNewsNow,"Erie, PA",2020-01-08 17:55:00,,"A deadly earthquake has most of Puerto Rico with no power, no water and residents fear tremors will bring more dest… https://t.co/qiDsXGf7xC"
blis_i,"North Carolina, USA",2020-01-08 17:54:53,,Can puerto rico get help please. 🙏 #PuertoRico #earthquake
MikeHydro,"England, United Kingdom",2020-01-08 17:54:26,,There is nothing like an earthquake for your holiday snaps Puerto Rico is waiting for Caribbean rich to jump ship t… https://t.co/nT5H30j05F
veeep27,"OC, CA",2020-01-08 17:54:11,,Legit did not know that there was even an earthquake in Puerto Rico.... I’m getting my news from Bad Bunny even tho… https://t.co/1wExUhHA5r
BruceSheridan12,"Colorado, USA",2020-01-08 17:54:10,,"Don't worry, #PuertoRico. Trump will send paper towels
https://t.co/z5ecP1sUT8"
MichaelLeuz,,2020-01-08 17:54:08,,"The 1st week of 2020:
- Iranian General assassinated
- Australia is non-stop on fire
- Earthquake in Puerto Rico
-… https://t.co/ebpaLrTMPK"
ecrooksevan,,2020-01-08 17:53:46,,trump tweets about iran - trump tweets about dems  - trump tweets about impeachment - why no official message to th… https://t.co/bay2Aape1h
AbundantGuide,"Potomac River Basin, Maryland, USA",2020-01-08 17:53:36,,#PowerOutage Affects Two-Thirds of Puerto Rico After #Earthquake https://t.co/GCXDGmHlzJ
duhgurlz,Caligal,2020-01-08 17:53:36,,"✔Hurricane
✔Earthquake

#PuertoRico has suffered horribly due to @realDonaldTrump's apathy. Cruelty is ALWAYS the p… https://t.co/Ozyr5qQpod"
nahalzamani,,2020-01-08 17:53:34,,"Last night, babies in Puerto Rico slept outside after the earthquake. Just think of that."
KMaldonado108,"Puerto Rico, USA",2020-01-08 17:53:24,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/0i15gpkZMY
GlantKayla,PA,2020-01-08 17:53:18,,"Earthquake in Puerto Rico, flooding in Indonesia and Venice, forest fires in California, Australia and the Amazon..… https://t.co/wjPsMLy473"
genesis4genius,New York City.,2020-01-08 17:53:15,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/5D5Su0RLPe via @NYTimes
nycticebus,,2020-01-08 17:53:07,,Two-Thirds of Puerto Rico without power https://t.co/ozaeKg6FCo
TainoAnomaly,Right now. ,2020-01-08 17:52:54,,"Deadly Earthquake Rocks Puerto Rico, Causing Mass Power Outages and “Infrastructural Aftershocks” https://t.co/imMkL5MHtl via @democracynow"
ShireenPasha,"San Francisco, CA",2020-01-08 17:52:47,,"Power Outage Affects Two-Thirds of Puerto Rico After Earthquake

Thousands of Puerto Ricans slept outside, fearing… https://t.co/mKsc4apkDZ"
lotuswan_leeza,United States,2020-01-08 17:52:32,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/UWZl1pIsib
kamalfizazi,NYC & Casablanca,2020-01-08 17:51:53,,Two thirds of #PuertoRico is without power after earthquake: https://t.co/tUf9nZYHwj via @NYTimes #USA #Pray4PR
Keith_Event,,2020-01-08 17:51:45,,"I think Event: Earthquake has occurred in Puerto Rico
Wed Jan  8 11:49:04 2020 CDT https://t.co/EsAOEXoh8X"
dorotheedillon,los angeles,2020-01-08 17:51:33,,Puerto Rico reels from earthquake while Trump administration continues to illegally withhold aid https://t.co/Ftb1pg8yh5
April_Sassy,,2020-01-08 17:51:22,,"Donald Trump spent 48 seconds of the #TrumpSpeech sniffling, which is 48 more seconds than he spent addressing the… https://t.co/yHIj46fEOz"
caribnews,"San Juan, Puerto Rico",2020-01-08 17:51:12,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/he9oxeccr2 https://t.co/eo34TxYzHM
Soledad1473,New York City 🇵🇷,2020-01-08 17:51:01,,Much of Puerto Rico still without power after worst earthquake in a century | Puerto Rico | The Guardian https://t.co/jhhG96QAsL
StewienKevin,Ireland Proud South African,2020-01-08 17:50:53,,"What was warned 2004 verified.

In science experiments you use calculations to then obtain a proven science formula… https://t.co/LClr2wABr2"
gedwardsilver,"Raleigh, NC",2020-01-08 17:50:52,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/z4FJoFR8NR
TriciaLugo,"Florida, USA",2020-01-08 17:50:51,,THIS IS TERRIBLE! https://t.co/GE0dZKVHuB
TurnageJohn,"Pleasantville,Iowa",2020-01-08 17:50:48,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/ifUDu8XwEv
EBasketonline,United States,2020-01-08 17:50:23,,I've just posted a new blog: Puerto Rico slowly brings back electricity after powerful earthquake https://t.co/vnIio4QYf1
AndreaButera,"Atlanta, GA",2020-01-08 17:50:15,,President Trump has approved Puerto Rico's emergency declaration in the wake of several earthquakes.  #earthquake I… https://t.co/Spq770oaHN
goforbrookie,,2020-01-08 17:49:57,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/szUqEK4nnq
Johncalandrino1,,2020-01-08 17:49:34,,I bet nu any money ..no word from mr45 at all https://t.co/4io3ctjDVu
elgatoweebee,"PUERTO RICO,U.S.A.",2020-01-08 17:49:26,,Trump Signs Emergency Declaration as Puerto Rico Deals With Aftershocks https://t.co/eLh3HaY9FR
Davidfunny971,Bell Gardens/Pasadena,2020-01-08 17:49:25,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/rhTQy0Ywpp
Kipp76,"Winston-Salem, NC, USA",2020-01-08 17:49:24,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/V8XlJ4vaxu
Quickieleaks,England,2020-01-08 17:49:20,,"Much of Puerto Rico still without power after worst earthquake in a century 

https://t.co/IysPRUg6DH"
OrganizeTexas,,2020-01-08 17:49:14,,"We're keeping the resilient people of #PuertoRico in our thoughts today, as they grapple with the devastating after… https://t.co/brje5Dpmlp"
TEMPORAL_PR,"New York, USA",2020-01-08 17:49:01,,"Deadly Earthquake Rocks Puerto Rico, Causing Mass Power Outages and “Infrastructural Aftershocks”… https://t.co/vrguZ4PQ7m"
mast3rrblast3rr,"Puerto Rico, USA",2020-01-08 17:49:01,,@derek_pr2006 I will when I’m available bro. And thank you! The earthquake on Puerto Rico screwed me up. I’m living… https://t.co/LkCW7LBx6L
Kate4Love,Motto: Leave It Better Than I Found It or It Was a Wasted Life!,2020-01-08 17:48:37,,"@sckarr1 yesterday, @USAToday was all about informing tourist what to do if they were affected by the earthquake. i… https://t.co/HTT36OzswY"
CopernicusEMS,European Commission,2020-01-08 17:48:15,,#ERCC #DailyMap: 2020-01-08 ⦙ Puerto Rico (USA) | 6.4M Earthquake ▸https://t.co/N2NWC4iA9a https://t.co/dxJa9fOIS7
onecaribbeantv,Caribbean,2020-01-08 17:47:58,,Puerto Rico's governor has declared a State of Emergency and activated the National Guard after what officials say… https://t.co/wvO8zw8U9z
mast3rrblast3rr,"Puerto Rico, USA",2020-01-08 17:47:55,,@mosthated2020 Aight thank you! I will definitely let you know when I’m available. This earthquake man screwed me u… https://t.co/bnXIFJHJCG
UmarLeeIII,314 and 214,2020-01-08 17:47:43,,"Most of Puerto Rico without electricity 

https://t.co/cfSxg4Q2Iu"
MickeyMeenan,New York City,2020-01-08 17:47:24,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/JTR1kLc3a0
mleonardmedia,"Rochester, NY",2020-01-08 17:47:09,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/cLOVENEt0u
ElizaJa62991730,"Texas, USA",2020-01-08 17:47:04,,"The 1st week of 2020:
- Iranian General assassinated
- Australia is non-stop on fire
- Earthquake in Puerto Rico
-… https://t.co/fICFCz4YDb"
LaurDeCarvalho,"Denver, CO",2020-01-08 17:47:03,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/VkkDlO5Els
ErnstNordholt,,2020-01-08 17:46:46,,"Chicagoans mobilize, seek donations after earthquake hits Puerto Rico - https://t.co/Xr9JHJAorT #GoogleAlerts"
GeorgeHatcher,Greater Los Angeles Area ,2020-01-08 17:46:17,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/w6Izu20nJS
MMoonbeam79,"South Dakota, USA",2020-01-08 17:45:17,,"Deadly Puerto Rico earthquake leaves close to 300,000 homes and businesses without water service https://t.co/6asYAWYDgJ"
cheonsa98v,"Las Vegas, NV",2020-01-08 17:45:11,,Hoping my family i havent seen sonce i was a baby is doing okay in purto rico. /: bad earthquake n still trying to… https://t.co/pagASfcFf5
JanMcVicker,,2020-01-08 17:44:57,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/hWZEUAoIJ5
Barbara97823378,,2020-01-08 17:44:40,,"Puerto Rico earthquake, so sad..+ America will offer help; but Leftist P.R. Mayor may want to re-think her nasty, a… https://t.co/8ZESIyiS5t"
JoanneSpruceC21,"British Columbia, Canada",2020-01-08 17:44:33,,"""Much of Puerto Rico still without power after worst earthquake in a century"" https://t.co/myFwSf9Jqq #PuertoRico #earthquake"
Fonville_Design,NJ/NY,2020-01-08 17:44:32,,State of emergency in Puerto Rico after deadly earthquake https://t.co/ckVkqCg3ih via @nbcnews
heyytherekyla,"B O S T O N, MA, U S A",2020-01-08 17:43:45,,"puerto rico is devastated from an earthquake, australia is on fire &amp; people/animals are dying, climate change is RE… https://t.co/Dt9L3caa2c"
Zapwoman,"Woodbridge, New Jersey",2020-01-08 17:43:32,,Puerto Rico earthquake: How to help #PuertoRico #GivingBack #DisasterRelief  https://t.co/NG2l0IYkvZ
grauniad_news,,2020-01-08 17:42:15,,Much of euPrto Rcio still without power after worst earthquake in a century https://t.co/vDTxbR5jne
DavidforNorCal,"California, USA",2020-01-08 17:42:11,,"...double selfies... #WTFWarren?

We're on the verge of a possible war with Iran, and Puerto Rico just had a destru… https://t.co/rcrIUQ870T"
guardian,London,2020-01-08 17:42:09,,Much of Puerto Rico still without power after worst earthquake in a century https://t.co/yQHIhsSsqB
YvonneKirlew,,2020-01-08 17:42:08,,Puerto Rico reels from earthquake while Trump administration continues to illegally withhold aid https://t.co/PtSr3CGyfl
SarahHeartsNYC,NYC ❤️,2020-01-08 17:42:08,,"Punta Ventana, one of Puerto Rico's natural wonders, has been destroyed by an earthquake https://t.co/HYnoodaVGE via @CNNTravel"
Marine0141,Missouri,2020-01-08 17:42:00,,"Puerto Rico earthquake, power outage spurs state of emergency, many sleep outside amid 'uncertainty'

https://t.co/Y3RPmAd9Hy"
RealJL33,USA,2020-01-08 17:41:40,,"⁦@realDonaldTrump⁩, step up, do your duty. They’re Americans!
Puerto Rico residents sleeping outside as aftershocks… https://t.co/Ljcf1d5Ji7"
Bethenny,NYC,2020-01-08 17:40:51,,Many of you have asked about Puerto Rico since the earthquake. My team is going to distribute 1k gift per destroyed… https://t.co/DA4T9qDewg
BanglaViral,Bangladesh,2020-01-08 17:40:44,,"6.4 magnitude earthquake, aftershocks hit Puerto Rico l ABC News https://t.co/13TfXwAyON"
corujinhaaaaaa,Brasil,2020-01-08 17:40:34,,"6.5 magnitude earthquake is recorded off the south coast of Puerto Rico
#vero #evaristo #verotruesocial… https://t.co/RcwKR8PuxF"
watchingeye,"Santa Rosa, CA",2020-01-08 17:40:16,,"6.0 magnitude earthquake hits near Kimbe, Papua New Guinea
5.6 magnitude earthquake hits near Tallaboa, Puerto Rico… https://t.co/ZBOvnLzaDn"
elgatoweebee,"PUERTO RICO,U.S.A.",2020-01-08 17:40:13,,Trump Signs Emergency Declaration as Puerto Rico Deals With Aftershocks https://t.co/92UbNk6nxs
Centinel2012,Cleveland Ohio,2020-01-08 17:40:13,,Puerto Rico Earthquake https://t.co/EBOB2OTE3V https://t.co/UQZ13VZgRG
nytimes,New York City,2020-01-08 17:40:04,,More than two-thirds of Puerto Rico had no electricity this morning in the wake of a 6.4-magnitude earthquake that… https://t.co/j0Gjo6z8V5
Greenwo03644630,United States,2020-01-08 17:39:34,,Puerto Rico residents sleeping outside as aftershocks rattle a region on edge after deadly earthquake… https://t.co/91blMaIh1D
judyhamomd,"Gull Lake, Manitoba 🇨🇦",2020-01-08 17:38:57,,Earthquakes in Puerto Rico.  Earthquake after missile strikes last night. Putting in the simplest turns the planet… https://t.co/ysRFo1Jdf7
DavidRo03389232,"Colorado, USA",2020-01-08 17:38:13,,A recent earthquake in Puerto Rico has left an already devastated Island wrecked.  It could use the money Ben Carso… https://t.co/6aAZXrODA7
MediaByGrace,"Ventura, CA USA",2020-01-08 17:37:48,,Puerto Rico’s Iconic natural bridge collapsed in earthquake https://t.co/VUbWecKzOl
Benywilson7,L,2020-01-08 17:37:47,,THE LORD SAID: THERE WILL BE ANOTHER BIG EARTHQUAKE IN PUERTO RICO. AFTER THIS HAPPENED A EVERLASTING VAIN OF OIL W… https://t.co/gsxEMJzMuT
DavidBegnaud,New York City,2020-01-08 17:37:26,,"We were just allowed inside the immaculate conception church and Guayanilla, Puerto Rico which has been severely da… https://t.co/icOtFLxmEl"
IMStrong59,Everywhere and nowhere.,2020-01-08 17:37:01,,"You'll likely be able to say this about Puerto Rico in ten years.
Ten years after Haiti’s earthquake: A decade of a… https://t.co/fcm5bAKgor"
MasterAuthor,"Jamaica Queens, NY",2020-01-08 17:36:48,,Prayers going up for this already devastated island! https://t.co/TuVZgrNpNG
kathy_shurik,"Merced, CA",2020-01-08 17:36:43,,"Democrats slam Trump on Puerto Rico, demand swift response to earthquake https://t.co/Jeqcxd9Lm9"
RhysDJWilliams,California,2020-01-08 17:35:57,,🚨California is sending Search &amp; Rescue personnel to Puerto Rico after destructive earthquakes. More info: https://t.co/WGXEGsAIez
vrandle,oaktown yo,2020-01-08 17:35:44,,This is the most legit org if you want to help out Puerto Rico in the wake of devastating earthquakes. https://t.co/DrCgVWoHap
erosado624,"Orlando, FL",2020-01-08 17:35:33,,"121 Earthquake’s were recorded in the past 2 days in Puerto Rico, you think that’s normal?"
thenewwavecafe,Philadelphia,2020-01-08 17:35:10,,"A lot of folks paid attention last week BC our Twitter focused on NFL network visiting the bar. That was awesome, s… https://t.co/Art7TK24lq"
diezba,"Nashville, Tennessee USA",2020-01-08 17:35:04,,Let us pray for the repose of the souls of those who died in the #PuertoRico earthquake: Eternal rest grant unto th… https://t.co/3VOwNRun2J
larrylafountain,"Ann Arbor, Michigan, USA",2020-01-08 17:34:53,,Power Outage Affects Two-Thirds of Puerto Rico After Earthquake https://t.co/zSDvYuMwGK
Haamrtime,Missouri.,2020-01-08 17:34:16,,"Puerto Rico earthquake, power outage spurs state of emergency, many sleep outside amid 'uncertainty'

https://t.co/JvcFLXElti"
Keith_Event,,2020-01-08 17:34:10,,"I think Event: Earthquake has occurred in Puerto Rico
Wed Jan  8 11:31:31 2020 CDT https://t.co/JdQ04P1STs"
ginotte,"Bandung, Indonesia",2020-01-08 17:33:33,,"Sad with the timeline about wildfire in Australia, earthquake in Puerto Rico, climate change, animal abuse, etc...… https://t.co/KW0ri3K0zn"
Star_Foreign,"1 Yonge St., Toronto, Canada",2020-01-08 17:33:06,,Power outage affects two-thirds of Puerto Rico after earthquake https://t.co/zmFobohnwF
RishaNiggaWould,Somewhere near you,2020-01-08 17:32:22,,Wow the earthquake fucked Puerto Rico up😭
dopemo,SD,2020-01-08 17:31:46,,Puerto Rico also suffered an earthquake. 💔
Meta_Probe,Wisconsin,2020-01-08 17:31:41,,Why Are So Many Earthquakes Happening in Puerto Rico? https://t.co/EzqwFQTsj4
StarfishStudio2,Pacific Northwest,2020-01-08 17:31:35,,State of emergency in Puerto Rico after deadly earthquake https://t.co/32UmGlDW2P
burkem100,,2020-01-08 17:31:21,,Puerto Rico Still Reeling From Major Earthquake: ⁦@POTUS⁩ releasing emergency funds 👍 https://t.co/6GtiUwpimi
WLNS,"Lansing, Michigan",2020-01-08 17:30:26,,"BEFORE AND AFTER: An earthquake on Monday destroyed Punta Ventana, a natural rock formation in Puerto Rico. Take a… https://t.co/xaqljXchTN"
Action10News,"Corpus Christi, TX",2020-01-08 17:30:00,,There are things you can do to help the people of Puerto Rico following Tuesday's 6.4-magnitude earthquake that kil… https://t.co/sUwDafeItl
