created_at,created_at_date,text
2021-02-15 18:28:31+00:00,2021-02-15,"@Albatross Went out to scrape my car. My long, pro ice scraper and snow brush is the envy of those scraping their w… https://t.co/1l3bwcfDpw"
2021-02-15 18:27:57+00:00,2021-02-15,We are averaging about 13 minutes of power every hour #texaswinterstorm
2021-02-15 18:27:26+00:00,2021-02-15,"New Ice Age problems for SA dogs...
#TexasFreeze #SnowDay #SASnow https://t.co/sIISD3i4y5"
2021-02-15 18:26:31+00:00,2021-02-15,"#Dallas had a great fall foliage last season, as well as biting cold and snow this time. Climate change is NOT A HO… https://t.co/8H3WRV4pY9"
2021-02-15 18:24:49+00:00,2021-02-15,Snow is thicker and Zelda is still unamused. #TexasFreeze https://t.co/M9QaE5b4PJ
2021-02-15 18:24:37+00:00,2021-02-15,"You’ve got to do, what you’ve got to do 🤷🏽‍♀️🧊🧊#TexasFreeze https://t.co/McAc4nXCTM"
2021-02-15 18:22:42+00:00,2021-02-15,So I can't get gas or food anywhere ?? #Texasblackout
2021-02-15 18:21:17+00:00,2021-02-15,"@oncor: Stay inside and keep warm. 

Also @oncor and @ERCOT_ISO: We’re shutting your power off for hours on end. Ho… https://t.co/a5AzjTyxXJ"
2021-02-15 18:19:36+00:00,2021-02-15,"Snow day 2021, (round 2)
#texassnow @ Austin, Texas https://t.co/VDjas3pTeY"
2021-02-15 18:19:34+00:00,2021-02-15,I'll be staying in for at least a few days. It is pretty outside though 😍 #TexasFreeze #TexasWeather… https://t.co/PF3LgLnsBs
2021-02-15 18:18:18+00:00,2021-02-15,"tl;dr: The Feds are bad and we still think we're secessionists #houwx #TexasFreeze #Snowmageddon2021
https://t.co/8AFzfBkKO4"
2021-02-15 18:17:22+00:00,2021-02-15,Republican led groups in #California have said that Gavin Newsome must be recalled. One of the reasons given are th… https://t.co/6HzYOEQrav
2021-02-15 18:17:03+00:00,2021-02-15,Hours. All because they weren't prepared. I'm going on 6 hours with no heat. But I'm supposed to be prepared. Nice… https://t.co/GnfFFuty66
2021-02-15 18:15:47+00:00,2021-02-15,Over 2.8 million Texans now without power due to the 2021 Texas Snowpocalypse. I have friends who lost power in the… https://t.co/4XIuEyCPrG
2021-02-15 18:15:26+00:00,2021-02-15,My flights home to NC keep cancelling. Power is out where I’m staying. Hunkering down and hoping I can make it home… https://t.co/j5gtWk2MAj
2021-02-15 18:14:08+00:00,2021-02-15,Shoutout to the team for all of their hard work during this #TexasWinterStorm! We are working remotely and dealing… https://t.co/CBK85DSajE
2021-02-15 18:12:30+00:00,2021-02-15,Outside my front door #dallassnow #TexasFreeze https://t.co/YxmOskAuXY
2021-02-15 18:11:57+00:00,2021-02-15,Concrete is warm enough to keep the moisture melted but the air is so cold the upper layer is frozen.… https://t.co/lsXKhs1PAZ
2021-02-15 18:11:34+00:00,2021-02-15,Woke up to this #WinterWonderland! I’m hoping everyone is staying safe! #TexasFreeze #TexasWinterstorm https://t.co/TTOA3OD7b9
2021-02-15 18:07:17+00:00,2021-02-15,Send help! I’m under attack! ⛄️ #texaswinterstorm #TexasFreeze @KABBFOX29 @News4SA https://t.co/Wc0sMdw4Xo
2021-02-15 18:07:11+00:00,2021-02-15,#Facts #SnowDay #TexasIsClosed https://t.co/2dors7E6pI
2021-02-15 18:06:41+00:00,2021-02-15,You know those people that said chances of the Deep State being legit would be like hell freezing over???? Um yeah… https://t.co/HiKMEhutMT
2021-02-15 18:06:16+00:00,2021-02-15,#SnowinginTexas #TexasWeather #TexasFreeze #Trending #TrendingNow #trendthis #SnowDay #StayHome #lockdown #Crypto… https://t.co/tkRbJsQDqv
2021-02-15 18:05:01+00:00,2021-02-15,"AM Texas snow photos!
Only down side is there is no power for the 3nd time today and we have no water. Booooo cold!… https://t.co/ZvBXSC5yN3"
2021-02-15 18:04:33+00:00,2021-02-15,Some wishes do come true! #SanAntonio #sanantoniotx #sanantoniosnow #Snowmageddon2021 #TexasFreeze #TexasWeather… https://t.co/tneESgyGy5
2021-02-15 18:03:47+00:00,2021-02-15,Texas crazy #Houston #TexasWeather #ArcticBlast2021 https://t.co/njHGbIFqk3
2021-02-15 18:03:15+00:00,2021-02-15,"Me to me out loud just now:

“I should conserve the firewood for when the sun goes down.”

What kind of pioneer wom… https://t.co/Wb2wCE0Mxz"
2021-02-15 18:00:31+00:00,2021-02-15,Enjoying a nice #TexasWeather morning 😂. #peo https://t.co/4ueEi5PAiG
2021-02-15 17:56:50+00:00,2021-02-15,THIS IS WILD!!!!! #TexasFreeze https://t.co/tTA970d7W1
2021-02-15 17:56:38+00:00,2021-02-15,"Wheeewww ! Thank God for portable chargers, robes, socks, &amp; big blankets.... at this point that’s what keeping me l… https://t.co/pwFf49fwLw"
2021-02-15 17:55:59+00:00,2021-02-15,Punxsutawney Phil wasn’t kidding! #texasweather #snowpocalypse2021 #snow #punxsutawneyphil #winter… https://t.co/KWgTO3uvRy
2021-02-15 17:55:28+00:00,2021-02-15,"These Rolling Blackouts Got Me Trippin..!!! 🤦🏽‍♀️ 
You Will Be Right In The Middle Of Doing Something Then Boom No… https://t.co/YIm7u0jZir"
2021-02-15 17:53:41+00:00,2021-02-15,"@Richard_Kadrey “Go to Austin” they said! “It’s weird, it’ll be fun! Plus it’s warm there!” #TexasWeather"
2021-02-15 17:51:11+00:00,2021-02-15,"Power's out again, so... 🤷🏻‍♂️🥃🔥🥶 

#TexasWinterStorm #Lonehand #Denton #Texas @ Denton, Texas https://t.co/Phsk1cbwuU"
2021-02-15 17:50:59+00:00,2021-02-15,"Hot tip from a Texan who lived in Boston for 10 years: if you’ve lost electricity (or not), don’t waste the battery… https://t.co/imcTQohgyZ"
2021-02-15 17:50:24+00:00,2021-02-15,So Texas gets its first winter in 35 years and needs federal assistance from an emergency declaration ? How's that… https://t.co/orba6AOx2G
2021-02-15 17:50:08+00:00,2021-02-15,"It will be below freezing for 3 days straight &amp; more snow on Wed. Power outage briefly late last night, back on, ba… https://t.co/ybXuTj2E2k"
2021-02-15 17:49:49+00:00,2021-02-15,"Also, I didn’t properly prepare for this. May the food I have en la casa get me thru this ghettoness. #TexasWinterStorm ❄️"
2021-02-15 17:48:30+00:00,2021-02-15,"This is wild! Beautiful, but dangerous. Take care, y’all! XO #Snowmageddon2021 #TexasIsClosed https://t.co/tzz6INTeLu"
2021-02-15 17:47:09+00:00,2021-02-15,Winter at Last Concert #houstonsnow #houstonfreeze #houwx #texaswinterstorm https://t.co/T6XxzoMgM6
2021-02-15 17:46:13+00:00,2021-02-15,Even Louisiana got snow! Shit is crazy! #TexasFreeze #texaswinterstorm #lakecharlessnow https://t.co/3maHnX4wj3
2021-02-15 17:45:35+00:00,2021-02-15,"Before and after the snow last night 
#Camry #texaswinterstorm https://t.co/zNOrgahU8p"
2021-02-15 17:44:26+00:00,2021-02-15,"My SUV got stuck in the snow in the middle of the road. Thankfully, two good guys came to my rescue and pushed my c… https://t.co/G39jkDLar5"
2021-02-15 17:44:22+00:00,2021-02-15,There are two ways to live your life.  One is though nothing is a miracle.  The other is as though everything is a… https://t.co/61OattmCdJ
2021-02-15 17:44:04+00:00,2021-02-15,"Hot tip from a Texan who lived in Boston for 10 Years: if you have long hair, now is not the time to wash it. If th… https://t.co/wsHPcb6pzJ"
2021-02-15 17:42:09+00:00,2021-02-15,Hot tip from a Texan who lived in Boston for 10 years: putting towels around window/door cracks helps with insulation. #TexasFreeze
2021-02-15 17:41:16+00:00,2021-02-15,"Hot tip From a Texan who lived in Boston for 10 years: if you still have power, fill up any thermoses you have with… https://t.co/ut5ZTrgWP5"
2021-02-15 17:40:35+00:00,2021-02-15,Texas is a mess lol. 9 degrees tonight but 70 next week. #texaswinterstorm https://t.co/6CLXyzsPrc
2021-02-15 17:39:06+00:00,2021-02-15,"Here are a few tips to help stay warm during these power outages! 

#texaswinterstorm #texaspoweroutage #dfwrealtor https://t.co/p6gq2tJB1b"
2021-02-15 17:38:58+00:00,2021-02-15,When bae think she safe out here in these streets you gotta show her 💩aint sweet! 🤣 #texassnow2021 #texassnowday… https://t.co/MHoV3onixE
2021-02-15 17:38:35+00:00,2021-02-15,"It’s like when we need government to work, it never does. @BetoORourke #FireAbbott #texaswinterstorm #RollingBlackouts"
2021-02-15 17:37:47+00:00,2021-02-15,TX w/@GovAbbott wackos @DanPatrick &amp; @tedcruz-feckless response w/#COVID19 &amp; #RollingBlackouts show @TravelTexas mo… https://t.co/UrRFwfiZRt
2021-02-15 17:36:03+00:00,2021-02-15,Fire Greg Abbott #texaswinterstorm #TexasFreeze #RollingBlackouts #RunBetorun
2021-02-15 17:35:37+00:00,2021-02-15,Rolling???? #texaswinterstorm
2021-02-15 17:35:33+00:00,2021-02-15,"And just like that, the power is out again. So, lights out every four hours, for three hours? Is that the rolling b… https://t.co/EmmqKIvVH6"
2021-02-15 17:35:01+00:00,2021-02-15,Walking around Woodlawn Lake during 2021 #texaswinterstorm https://t.co/iHAVtivCK5
2021-02-15 17:34:53+00:00,2021-02-15,The driveway; untouched by animal and human prints. It's blindingly bright outside. ❄ #sunshine   #texassnow #ctxwx… https://t.co/Li7e0eU0Ek
2021-02-15 17:34:45+00:00,2021-02-15,"#houstonfreeze 

Power has been out since 4am @reliantenergy 👀

Also at the point of charging my batteries in the c… https://t.co/L7kRyHTdgG"
2021-02-15 17:33:57+00:00,2021-02-15,Water breaks like this will. E wide spread in #texaswinterstorm 14423 West Rd @Livestormchaser @weatherchannel… https://t.co/QA2RMUL9Yi
2021-02-15 17:33:38+00:00,2021-02-15,I can’t hang with this #TexasFreeze 🧊 🥶 ❄️ Taking a little nap. https://t.co/sj0qcPBdHZ
2021-02-15 17:30:10+00:00,2021-02-15,Justice for 6 Puppies Frozen to Death in Wire Crate https://t.co/PWSWZdHGAH #longview #Texas #texaswinterstorm #Puppies #TexasFreeze
2021-02-15 17:28:49+00:00,2021-02-15,My dogs are unfazed by my pipes bursting and are sleeping on my heating pad😂 #TexasFreeze https://t.co/yZj9tAyZ8N
2021-02-15 17:28:08+00:00,2021-02-15,"Damn, it’s too cold out here. Everybody be safe and warm. Took this at 8:30 this morning. 18-19 degrees F… https://t.co/DuIEg4x71A"
2021-02-15 17:27:04+00:00,2021-02-15,"Galveston Island Texas
This is crazy, it dont snow here

Im guessing I'll need more that shorts &amp; flip-flops to dea… https://t.co/YxXI94Q5pM"
2021-02-15 17:27:01+00:00,2021-02-15,Some are warm &amp; comfortable in their homes during a #texaswinterstorm &amp; have time to start their Culture War while… https://t.co/lieIklAIbQ
2021-02-15 17:26:57+00:00,2021-02-15,"Dear, San Antonio. I realize you’re new at this snow thing. Please clear off the top of your car. The snow can fly… https://t.co/8ca1cPtuOS"
2021-02-15 17:26:34+00:00,2021-02-15,7 hours with no ⚡️ but at least we’ve got a 🔥 #texassnow2021
2021-02-15 17:24:03+00:00,2021-02-15,"Sitting here like... 
#texaswinterstorm #poweroutage https://t.co/YWjK1RXcqx"
2021-02-15 17:22:13+00:00,2021-02-15,This is my morning view in #FortWorth #Texas! Woke up to a blanket of snow this #PresidentsDay. Beautiful but COLD.… https://t.co/JH7q2AclGV
2021-02-15 17:21:58+00:00,2021-02-15,None of the snow and ice we have now is going to melt before we get more on Wednesday. #TexasWinterStorm https://t.co/DT4W2MUAjE
2021-02-15 17:21:49+00:00,2021-02-15,"Stay warm, Texas! #TexasSnow2021 https://t.co/teYv2HYebc"
2021-02-15 17:20:34+00:00,2021-02-15,"San Antonio Texas❄️🥶❄️
#texaswinterstorm https://t.co/Pd0R6uPEDJ"
2021-02-15 17:20:13+00:00,2021-02-15,I went out into the sub freezing weather to get some snaps. Wind blowing pretty hard from the North. I estimate we… https://t.co/yWKYQcpf6v
2021-02-15 17:19:22+00:00,2021-02-15,@PaulMatadeen The 61st Street Fishing Pier has had a rough year.  #Galveston #texaswinterstorm https://t.co/MlnNiwKH34
2021-02-15 17:18:23+00:00,2021-02-15,Snow ❄️ in Galveston #Snowmageddon2021 #GalvNews #texaswinterstorm https://t.co/soxiDdphuI
2021-02-15 17:16:17+00:00,2021-02-15,"McLeod, Texas 2021
#Snowpocalypse2021 #Snowmageddon2021 #texaswinterstorm #TexasIsClosed #TexasWeather #TexasFreeze https://t.co/9GfpMahIqb"
2021-02-15 17:13:56+00:00,2021-02-15,@Angry_Staffer We are freezing. No power and no answers from the idiots in charge. Rolling power outages have turne… https://t.co/KyVyqfhla1
2021-02-15 17:12:27+00:00,2021-02-15,Anyone else remember when north Texas was without power for 16 hours a couple years ago. I think it was October 201… https://t.co/CSwx0jifL7
2021-02-15 17:11:54+00:00,2021-02-15,"For the love of everything holy, can you please just leave the power on long enough for a person to make a hot meal… https://t.co/eUVpBJkN6r"
2021-02-15 17:10:36+00:00,2021-02-15,"#TexasFreeze. #puppy playtime @ Buda, Texas https://t.co/Evit3OKEXo"
2021-02-15 17:10:34+00:00,2021-02-15,Don’t forget we are closed today. Hopefully you filled your fridges with some good beer! What False Idol are you dr… https://t.co/dPJmsUTyJV
2021-02-15 17:09:49+00:00,2021-02-15,Check out our East Campus Athletics Complex! Our Tigers will be back in action soon...SNOW matter what! Enjoy the s… https://t.co/D6EqonDKpX
2021-02-15 17:09:48+00:00,2021-02-15,No se ustedes pero yo traigo el espíritu de la Navidad a todo lo que da☃️ compártanme fotooos! Como les amaneció?🤪… https://t.co/izF4iP76IA
2021-02-15 17:08:53+00:00,2021-02-15,Our Texas raised Golden Doodle is amazed by the sparkly snow this morning. #texassnow2021 #flir https://t.co/wR5RY3yXQk
2021-02-15 17:07:40+00:00,2021-02-15,"Good morning TX! ❄️🌨️❄️🌨️❄️🌨️
.
.
#SnowDay #texaswinterstorm #TexasWeather #texassnow #planosnow #snow https://t.co/eoYhJsEwld"
2021-02-15 17:07:38+00:00,2021-02-15,#houstonweather #houstonsnow #houstonfreeze #texaswinterstorm #TexasFreeze #TexasWeather Omg this sucks. No power.… https://t.co/ON4d2uRYaZ
2021-02-15 17:05:50+00:00,2021-02-15,COVID 19 didn’t stop Texas from moving but this did!! #BREAKING  #TexasFreeze https://t.co/4mmLHuuuLC
2021-02-15 17:05:31+00:00,2021-02-15,Let’s do this #texaswinterstorm https://t.co/I1VwHUfeCc
2021-02-15 17:04:52+00:00,2021-02-15,#fritopie for lunch at home #TexasIsClosed @Fritolay #staysafe #Snowmageddon2021 ❄️ https://t.co/dclZI8v2I2
2021-02-15 17:04:49+00:00,2021-02-15,Winter Boogie Boarding 🏄‍♂️ ❄️ #texaswinterstorm #houston #TikTok https://t.co/q78ClxCRQB
2021-02-15 17:04:00+00:00,2021-02-15,Cold and inclement weather #TexasFreeze #TexasWeather https://t.co/ibL6VI9On1
2021-02-15 17:03:24+00:00,2021-02-15,"My Canadian mother waking up on a snow day, completely unfazed, having trained for this her whole life.… https://t.co/WYRExhlr3g"
2021-02-15 17:03:19+00:00,2021-02-15,Lol made my day 😂 #SnowStorm2021 #texaswinterstorm https://t.co/V1i1lvxdAZ
2021-02-15 17:03:12+00:00,2021-02-15,Best advice: stay home. Spotted a minor accident along the SW Freeway in Richmond.  Entrance from the feeder blocke… https://t.co/QWsE9UDbtt
2021-02-15 17:01:52+00:00,2021-02-15,"Stay safe, stay warm!  ❄️❄️❄️ #texasblizzard2021 #kmscougarpride @HumbleISD_KMS https://t.co/pcE3FfGm0x"
2021-02-15 17:00:57+00:00,2021-02-15,This #texaswinterstorm is on another level! #TexasFreeze https://t.co/D1qk63Bj4O
2021-02-15 17:00:30+00:00,2021-02-15,"All of my non-essential appliances and devices are off/unplugged, and I’m charging all my batteries. No plant light… https://t.co/58UAzAGGvD"
2021-02-15 16:59:47+00:00,2021-02-15,"A rare look for our downtown! Follow @COSAGOV and @cpsenergy for updates, safety, and energy tips. #TexasFreeze https://t.co/5vj47l0xQ3"
2021-02-15 16:59:42+00:00,2021-02-15,Tell me you live in Texas with out telling me you live in Texas ❄️❄️❄️ #SnowDay #SnowStorm2021 #Texas… https://t.co/0k4F4eoVdo
2021-02-15 16:59:22+00:00,2021-02-15,I did it... I went outside and had a stroll in the historic snow. Now I can’t feel my face. Now I know what it feel… https://t.co/MK0Lgs8MHa
2021-02-15 16:59:02+00:00,2021-02-15,"#Texas all week = 🥶

Thanks  texas_made150 on IG for the video! 

#greatertxford #ford #TexasFreeze https://t.co/QEfJtNA9ey"
2021-02-15 16:55:55+00:00,2021-02-15,"Chilly and rainy here in #Florida 🌧️☔ but my family in #Texas and #Oregon have it a little rougher ❄️❄️❄️
Tons of… https://t.co/yYraoIvLIZ"
2021-02-15 16:55:54+00:00,2021-02-15,"Icy Girl🥶❄️✨
-
-
-
#viral #texaswinterstorm #TL #SnowStorm2021 #FYP https://t.co/g8n5b1L6pR"
2021-02-15 16:52:36+00:00,2021-02-15,Thankfully my power hasn’t been out any out here in the country #texaswinterstorm
2021-02-15 16:52:03+00:00,2021-02-15,Snow where it doesn’t belong!!! ❄️ ⛄️ #texaswinterstorm #Alabama #Flashback #SnowDay #Snowmageddon2021 https://t.co/ApKWDfvJiP
2021-02-15 16:51:15+00:00,2021-02-15,#Texas elected officials routinely undermine federal emergency aid efforts for other regions and here they are toda… https://t.co/7PlPA1fu1m
2021-02-15 16:51:03+00:00,2021-02-15,It’s all fun and games with the snow in Houston until you realize you need a shovel and don’t have one ⛄️❄️🤷🏼‍♂️… https://t.co/YrIWWO1UBp
2021-02-15 16:50:18+00:00,2021-02-15,"This is the second snow in the the last month or so, but this first time I’ve experienced a several degrees below z… https://t.co/Yi3EpRAEPw"
2021-02-15 16:48:35+00:00,2021-02-15,Good morning snow! ❄️❤️ #SanAntonio #Texas #texaswinterstorm #Snowmageddon2021 https://t.co/n8HFcY5ujb
2021-02-15 16:48:28+00:00,2021-02-15,Trapped in a hotel with temps below freezing. Restaurants are closed...wtf am I gonna eat today? Happy birthday to… https://t.co/JoNmC8VA8F
2021-02-15 16:44:56+00:00,2021-02-15,Cell service is shit too. Boooo. #austinenergy #oncor #poweroutage #Snowmageddon2021 #atxwx #ATXWeather #TXSNOW… https://t.co/f334FHQk4m
2021-02-15 16:43:33+00:00,2021-02-15,Stepped out of the wardrobe and looking for Mr. Tumnus #texaswinterstorm https://t.co/sfucoSTaUc
2021-02-15 16:43:15+00:00,2021-02-15,Texas tried to be Nebraska for a day #Huskers #texaswinterstorm #TexasFreeze #GBR https://t.co/0QguUIXgUW
2021-02-15 16:42:50+00:00,2021-02-15,"Californians wanting to leave to Texas: “Cali politics suck, too expensive to live...Texas is cheaper, no state tax… https://t.co/4sXjS7lnhF"
2021-02-15 16:42:49+00:00,2021-02-15,"Annnnnnndddd...the damn power is out again. 😡
#texaswinterstorm #poweroutage"
2021-02-15 16:41:51+00:00,2021-02-15,This little girl LOVES the snow! I had to drag her in and make 100 promises we would go back out😂🥶❄️… https://t.co/PzT4NJ5jkr
2021-02-15 16:40:22+00:00,2021-02-15,#texaswinterstorm #texassnow #winterstorm2021 #PearsallTexas # https://t.co/IT1KYYiCyy
2021-02-15 16:39:24+00:00,2021-02-15,"Warming up w a Mocha-coffee ☕️ which makes everything better

#Coffee #espresso #ArcticBlast #ArcticBlast2021… https://t.co/5BorhXDTow"
2021-02-15 16:37:38+00:00,2021-02-15,"TEXAS IS NOT OK!! My Grandparents, Parents and sisters are without power. We don’t know how to do anything under 55… https://t.co/RwENjq89MH"
2021-02-15 16:36:49+00:00,2021-02-15,Brutality! 🥶 #texaswinterstorm #TexasFreeze https://t.co/mTyocHiDXX
2021-02-15 16:35:19+00:00,2021-02-15,My sweet Lucy girl is 5 years old and is seeing snow for the first time! #texaswinterstorm #TxWx #texassnow… https://t.co/vHIfUW2TGa
2021-02-15 16:34:59+00:00,2021-02-15,We got snow!! It's amazing and beautiful and freezing!! 🥶🥶 #TexasSnow #GodsCreation #beautiful #Blessed #Amen @ Cle… https://t.co/ITbr9gdR1W
2021-02-15 16:34:52+00:00,2021-02-15,This is supposed to last till Friday? @Jasonshark757to send brisket! #hebmemes #PolarVortex #TexasFreeze https://t.co/s2KGkRvgfH
2021-02-15 16:34:43+00:00,2021-02-15,"@ChuckWendig My feet are cold, Chuck. Send more socks, please. #TexasFreeze #texansockdrive 😆"
2021-02-15 16:33:43+00:00,2021-02-15,"We don’t usually get snow here, and certainly not this amount. We enjoyed it, despite the power outages.… https://t.co/RVaTO4jNeu"
2021-02-15 16:32:27+00:00,2021-02-15,"It's so beautiful but oh so cold!! #TexasSnow #Beautiful #GodsCreation #Blessed #Amen @ Cleveland, Texas https://t.co/CMlYBpVf4e"
2021-02-15 16:31:32+00:00,2021-02-15,#texaswinterstorm @CityofSanMarcos @KVUE @haysfreepress @hayscountygov @KTSW_899 https://t.co/h0d5aNoDLv
2021-02-15 16:30:31+00:00,2021-02-15,It is crazy cold here! This is Central #Texas “feels like -11” isn’t supposedly cross our lips EVER! #TexasFreeze… https://t.co/wSELgkwAWS
2021-02-15 16:28:50+00:00,2021-02-15,"It's their #firstsnow &amp; after a few trepidatious steps, I think they like it. ❄️🐕

Stay safe, stay warm, &amp; stay hom… https://t.co/1AI1dHKnND"
2021-02-15 16:28:40+00:00,2021-02-15,😂😂 Buffalonians are setting up support hotlines for y’all 😉#texassnow https://t.co/EFSPB0trDQ
2021-02-15 16:28:07+00:00,2021-02-15,"Its Little Women, Texas edition
#texaswinterstorm #TexasWeather #Texas 🥶🥸 https://t.co/0buGheLac8"
2021-02-15 16:26:15+00:00,2021-02-15,"#TexasFreeze #texaswinterstorm #TexasIsClosed #Snowmageddon2021 #Snowpocalypse2021 

#bEastTexas right now in… https://t.co/K4ZWFoQOQB"
2021-02-15 16:25:43+00:00,2021-02-15,These Queens of the South are handling this better than I thought! #texaswinterstorm #texassnow #TexasFreeze… https://t.co/PgM4Zc2jDQ
2021-02-15 16:25:04+00:00,2021-02-15,"❄❄ #SnowDay ❄❄

The farm in a snowy serenity.

#MondayMood #PolarVortex #TexasWeather #SnowMaggedon
#DroneStagram… https://t.co/aMXqQBoXsG"
2021-02-15 16:24:34+00:00,2021-02-15,"A #PresidentsDay photo of the #snow this morning by my Dad at his house in #SanMarcos, #Texas - and he has no power… https://t.co/T5QetokJdR"
2021-02-15 16:24:30+00:00,2021-02-15,Stay safe #Texas and #louisiana #texaswinterstorm #TexasFreeze https://t.co/gcFVRVwfaj
2021-02-15 16:23:29+00:00,2021-02-15,Good morning from #Texas #texaswinterstorm 🥶 ❄️ https://t.co/wuBTxCfoWM
2021-02-15 16:23:00+00:00,2021-02-15,"POWER GRID IS TAKING ON BIGGER DEMANDS! MORE OUTAGES TO COME! HOPE YOU HAVE A FIREPLACE AND WOOD! @ERCOT_ISO
@wfaa… https://t.co/VOnPhCkwm5"
2021-02-15 16:22:18+00:00,2021-02-15,@FoxNews sledding in Austin #texaswinterstorm https://t.co/KBEqaKOSb6
2021-02-15 16:20:12+00:00,2021-02-15,"#houstonsnow with Babe  

#TexasFreeze 
#houwx https://t.co/eqTcJoja9Y"
2021-02-15 16:19:21+00:00,2021-02-15,"Are “rolling blackouts” defined by minutes, hours, or days? #TexasFreeze #Dallas"
2021-02-15 16:19:05+00:00,2021-02-15,"The fact that Austin, Texas is colder than Anchorage, Alaska right now is mind-boggling! #txwx #TexasWeather https://t.co/ki99RtVoV1"
2021-02-15 16:18:32+00:00,2021-02-15,Rolling blackouts suck but I'm thankful I got my shower in &amp; now just gonna lounge/nap like we did all day yesterda… https://t.co/g64aMPSmx3
2021-02-15 16:17:46+00:00,2021-02-15,"Got to spend the night at the hospital, emergency Code Gray due to weather, “The A Team”.  Looks like this will be… https://t.co/dYDiH8vbLM"
2021-02-15 16:15:50+00:00,2021-02-15,This rotating power outage isn’t making sense to me. So turn my power off for 20 minutes then my heater has to work… https://t.co/E6YzSJkUnd
2021-02-15 16:15:35+00:00,2021-02-15,"Part 2 of 3, Snow Leopard Investigating.
#fatlightning #patchespope😂👀😹🐾 #texassnow @ Garden Grove, Stafford, Texas https://t.co/Qc26xV8Vw6"
2021-02-15 16:15:33+00:00,2021-02-15,Out the front door ❄️ #texassnow #SanAntonio #Texas #texas #satx #kens5eyewitness @JimCantore https://t.co/EnavWFK27Y
2021-02-15 16:15:11+00:00,2021-02-15,No power/electricity since  2 am this morning in the Hobby Airport area.  We’ve been cleaning off our cars &amp; it fee… https://t.co/2fCobC1wZv
2021-02-15 16:14:38+00:00,2021-02-15,"Waco, North Dakota! I can promise you I’m one of maybe two people shoveling snow in Waco this morning. 6 inches of… https://t.co/V0EzJSfdLL"
2021-02-15 16:14:32+00:00,2021-02-15,"#TexasFreeze 

Babe wanted to go out and play... since we don’t have power, might as well enjoy it ❄️

#houstonsnow… https://t.co/Wr7rkVPnyg"
2021-02-15 16:13:52+00:00,2021-02-15,"Don't forget #SanAntonio to bring in your 3 P's:

Pets, 
Plants &amp; 
Papi Chulos

#sanantoniosnow2021 #TexasFreeze"
2021-02-15 16:12:36+00:00,2021-02-15,"Its dangerous cold! 
Lets also make it cold inside... #texasPowerOutage 
Lets just pull the switch on Texas, f*ck i… https://t.co/WlwbWtaoCo"
2021-02-15 16:12:21+00:00,2021-02-15,So @GovAbbott has asked for federal assistance for the Texas snowstorm after flirting with the #TEXIT crowd? Am I h… https://t.co/8HIcyYPukd
2021-02-15 16:11:10+00:00,2021-02-15,"Steeped Coffee, Odyssey Blend. It's keeping me warm on this cold Texas morning! @steepedcoffee #Coffee #PolarVortex… https://t.co/PAcYqf1A9R"
2021-02-15 16:10:20+00:00,2021-02-15,"The kingdom of heaven has come to you! Repent lest ye fall in the way. 
#texasblizzard2021 https://t.co/3a9MCpoy6W"
2021-02-15 16:10:10+00:00,2021-02-15,"The kingdom of heaven has come to you! Repent lest ye fall in the way. 
#texaspoweroutage https://t.co/KZugMm9U5h"
2021-02-15 16:10:03+00:00,2021-02-15,"The kingdom of heaven has come to you! Repent lest ye fall in the way. 
#TexasIsClosed https://t.co/TD1MgurObl"
2021-02-15 16:09:57+00:00,2021-02-15,.@oncor staff say outages ‘could last for hours’. Stay safe and conserve your battery life for emergencies.… https://t.co/0VYfsNZgzL
2021-02-15 16:09:49+00:00,2021-02-15,"Check in!

Y’all good out there?

Lewisville keeps losing power 😩 #texaswinterstorm"
2021-02-15 16:09:49+00:00,2021-02-15,"The kingdom of heaven has come to you! Repent lest ye fall in the way. 
#texassnow https://t.co/xyFggwisUx"
2021-02-15 16:09:39+00:00,2021-02-15,"The kingdom of heaven has come to you! Repent lest ye fall in the way. 
#TexasWeather https://t.co/xGBAtVtB0a"
2021-02-15 16:09:37+00:00,2021-02-15,"Stole this picture from my neighbor, but look how crazy it got last night! #texassnow https://t.co/BNLMUh0XDj"
2021-02-15 16:09:26+00:00,2021-02-15,"The kingdom of heaven has come to you! Repent lest ye fall in the way. 
#TexasFreeze https://t.co/wyhT6pOlPn"
2021-02-15 16:09:11+00:00,2021-02-15,"The kingdom of heaven has come to you! Repent lest ye fall in the way. 
#texaswinterstorm https://t.co/10JmRejEFU"
2021-02-15 16:07:32+00:00,2021-02-15,@aMaysn1 @SanchezDDI @TasharaParker @ChrisAuzenne @DemondFernandez @conda_ross @cgreeneWFAA @Mzdimples4 The… https://t.co/jSU9YpQU3j
2021-02-15 16:07:10+00:00,2021-02-15,"It’s *16 feels like *1 &amp; my power has been out since 245am, I’m cold &amp; little sleep but beautiful outside,can’t see… https://t.co/TkbDHu6C29"
2021-02-15 16:06:40+00:00,2021-02-15,"Snowpocalypse 2021 🥶☃️❄️
.
.
#SnowDay #TexasSnow #PowderSnow #ShitIsWild #HillCountry #TexasLife… https://t.co/na9HZOaL3Z"
2021-02-15 16:06:32+00:00,2021-02-15,Texas snowstorm 2021! #TexasWeather #Snowmageddon2021 https://t.co/ytuHuDIkdr
