user,location,date,coordinates,content
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 15:56:02,,#Earthquake (#sismo) M3.0 strikes 86 km W of San Antonio de los Cobres (#Argentina) 10 min ago. More info: https://t.co/jaNkQk0EBK
ChileAlertaApp,Chile,2021-01-29 15:54:55,,"🔴 SISMO EN ARGENTINA - CORDOBA 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #ARGENTINA #CORDOBA

#sismo #temblor #earthquake #ChileAlertaApp
id:XMBG0oq"
JCHammer12,,2021-01-29 15:17:15,,Argentina Earthquake Tooday: Magnitude 4.4 earthquake strikes near Villa... https://t.co/FKoKn2VkNJ via @YouTube
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 15:11:09,,#Earthquake (#sismo) M3.1 strikes 22 km NW of San Juan (#Argentina) 6 min ago. More info: https://t.co/tJk7v5kcbf
ledaSB,Uruguay,2021-01-29 15:01:54,,"#Earthquake event recorded @raspishake #ShakeNet Carlos Paz, Argentina ⁦@GVIllaOK⁩ https://t.co/pODfLiQamR"
BirdyRouse,,2021-01-29 14:52:18,,Check out this video from #weatherchannel https://t.co/5Q2zfn4NQj
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 14:20:04,,"#Earthquake (#sismo) M4.9 strikes 1,102 km SE of #Ushuaia (#Argentina) 9 min ago. More info: https://t.co/9oiqJUoSnl"
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 14:18:25,,"#Earthquake (#sismo) M4.8 strikes 1,081 km SE of #Ushuaia (#Argentina) 24 min ago. More info: https://t.co/DleO9G4YaN"
elluchin1,,2021-01-29 14:15:10,,"🇦🇷➡#UltimaHora
➡#Temblor 🔴4.3⚡ Oficial INP 
🌌#Tanti a 16 Kms al Oeste
48 Kms al Oeste de Cordoba Capital
⏱06:43 Am 🌌Madrugada Che🇦🇷
SUPERFICIAL🔰21 Kms 
Provincia de #Cordoba #Argentina 🇦🇷
#FelizViernesATodos #Sismo
#Earthquake #BuenViernes
#Cuarteto #Fernet https://t.co/VY6bnwbcIY"
malee_gtz,Federación,2021-01-29 14:09:59,,"¡Ocurrió un terremoto de magnitud 4,00 cerca a Córdoba, Argentina a las 06:43! https://t.co/ywz0gg8fmI https://t.co/tGxyzNR9zj"
quakenotices,California,2021-01-29 14:01:10,,"#earthquake  2021-01-29 09:43:13 (M4.0) Cordoba, Argentina -31.4 -64.8 (1cbfb) https://t.co/VDHfpsC5uf"
everyEarthquake,Earth,2021-01-29 13:50:40,"{'type': 'Point', 'coordinates': [-64.7598, -31.3606]}","USGS reports a M4 earthquake, 22 km NW of Cuesta Blanca, Argentina on 1/29/21 @ 9:43:13 UTC https://t.co/6DXI0LgXyv #earthquake"
